Date,Scheme,NAV
2024-02-16,Scheme_01,63.15
2024-02-17,Scheme_01,63.1
2024-02-18,Scheme_01,63.1
2024-02-19,Scheme_01,63.3
2024-02-20,Scheme_01,63.38
2024-02-21,Scheme_01,63.0
2024-02-22,Scheme_01,63.13
2024-02-23,Scheme_01,63.33
2024-02-24,Scheme_01,63.52
2024-02-25,Scheme_01,63.86
2024-02-26,Scheme_01,64.13
2024-02-27,Scheme_01,64.29
2024-02-28,Scheme_01,64.29
2024-02-29,Scheme_01,63.81
2024-03-01,Scheme_01,63.96
2024-03-02,Scheme_01,64.04
2024-03-03,Scheme_01,64.15
2024-03-04,Scheme_01,63.78
2024-03-05,Scheme_01,63.48
2024-03-06,Scheme_01,63.81
2024-03-07,Scheme_01,63.82
2024-03-08,Scheme_01,64.05
2024-03-09,Scheme_01,64.08
2024-03-10,Scheme_01,64.1
2024-03-11,Scheme_01,64.41
2024-03-12,Scheme_01,64.27
2024-03-13,Scheme_01,64.32
2024-03-14,Scheme_01,64.2
2024-03-15,Scheme_01,64.09
2024-03-16,Scheme_01,64.02
2024-03-17,Scheme_01,64.1
2024-03-18,Scheme_01,63.98
2024-03-19,Scheme_01,64.38
2024-03-20,Scheme_01,64.13
2024-03-21,Scheme_01,64.09
2024-03-22,Scheme_01,63.98
2024-03-23,Scheme_01,64.44
2024-03-24,Scheme_01,64.51
2024-03-25,Scheme_01,64.84
2024-03-26,Scheme_01,64.42
2024-03-27,Scheme_01,64.52
2024-03-28,Scheme_01,64.81
2024-03-29,Scheme_01,64.85
2024-03-30,Scheme_01,65.19
2024-03-31,Scheme_01,65.05
2024-04-01,Scheme_01,65.5
2024-04-02,Scheme_01,66.21
2024-04-03,Scheme_01,66.12
2024-04-04,Scheme_01,66.0
2024-04-05,Scheme_01,66.46
2024-04-06,Scheme_01,66.95
2024-04-07,Scheme_01,66.82
2024-04-08,Scheme_01,66.71
2024-04-09,Scheme_01,66.65
2024-04-10,Scheme_01,66.26
2024-04-11,Scheme_01,66.01
2024-04-12,Scheme_01,65.73
2024-04-13,Scheme_01,65.52
2024-04-14,Scheme_01,65.53
2024-04-15,Scheme_01,65.62
2024-04-16,Scheme_01,66.1
2024-04-17,Scheme_01,65.82
2024-04-18,Scheme_01,66.14
2024-04-19,Scheme_01,66.09
2024-04-20,Scheme_01,66.1
2024-04-21,Scheme_01,66.32
2024-04-22,Scheme_01,66.0
2024-04-23,Scheme_01,66.14
2024-04-24,Scheme_01,66.21
2024-04-25,Scheme_01,66.38
2024-04-26,Scheme_01,66.48
2024-04-27,Scheme_01,67.24
2024-04-28,Scheme_01,67.07
2024-04-29,Scheme_01,66.93
2024-04-30,Scheme_01,66.76
2024-05-01,Scheme_01,66.62
2024-05-02,Scheme_01,66.44
2024-05-03,Scheme_01,66.82
2024-05-04,Scheme_01,67.27
2024-05-05,Scheme_01,67.12
2024-05-06,Scheme_01,66.89
2024-05-07,Scheme_01,67.05
2024-05-08,Scheme_01,66.9
2024-05-09,Scheme_01,67.11
2024-05-10,Scheme_01,67.19
2024-05-11,Scheme_01,66.76
2024-05-12,Scheme_01,67.24
2024-05-13,Scheme_01,67.8
2024-05-14,Scheme_01,67.64
2024-05-15,Scheme_01,67.54
2024-05-16,Scheme_01,67.65
2024-05-17,Scheme_01,67.77
2024-05-18,Scheme_01,67.98
2024-05-19,Scheme_01,68.61
2024-05-20,Scheme_01,68.57
2024-05-21,Scheme_01,68.36
2024-05-22,Scheme_01,67.96
2024-05-23,Scheme_01,67.76
2024-05-24,Scheme_01,67.77
2024-05-25,Scheme_01,68.33
2024-05-26,Scheme_01,68.2
2024-05-27,Scheme_01,68.28
2024-05-28,Scheme_01,68.3
2024-05-29,Scheme_01,68.67
2024-05-30,Scheme_01,69.45
2024-05-31,Scheme_01,69.31
2024-06-01,Scheme_01,69.19
2024-06-02,Scheme_01,69.52
2024-06-03,Scheme_01,69.74
2024-06-04,Scheme_01,70.32
2024-06-05,Scheme_01,70.51
2024-06-06,Scheme_01,70.43
2024-06-07,Scheme_01,70.62
2024-06-08,Scheme_01,70.97
2024-06-09,Scheme_01,71.24
2024-06-10,Scheme_01,71.41
2024-06-11,Scheme_01,71.75
2024-06-12,Scheme_01,72.12
2024-06-13,Scheme_01,72.56
2024-06-14,Scheme_01,72.77
2024-06-15,Scheme_01,72.74
2024-06-16,Scheme_01,72.81
2024-06-17,Scheme_01,73.19
2024-06-18,Scheme_01,72.96
2024-06-19,Scheme_01,73.09
2024-06-20,Scheme_01,73.0
2024-06-21,Scheme_01,73.03
2024-06-22,Scheme_01,73.43
2024-06-23,Scheme_01,73.51
2024-06-24,Scheme_01,73.54
2024-06-25,Scheme_01,73.15
2024-06-26,Scheme_01,73.4
2024-06-27,Scheme_01,73.61
2024-06-28,Scheme_01,74.28
2024-06-29,Scheme_01,74.21
2024-06-30,Scheme_01,74.29
2024-07-01,Scheme_01,74.39
2024-07-02,Scheme_01,74.88
2024-07-03,Scheme_01,74.87
2024-07-04,Scheme_01,74.98
2024-07-05,Scheme_01,75.18
2024-07-06,Scheme_01,75.25
2024-07-07,Scheme_01,75.14
2024-07-08,Scheme_01,75.22
2024-07-09,Scheme_01,75.56
2024-07-10,Scheme_01,75.27
2024-07-11,Scheme_01,75.33
2024-07-12,Scheme_01,75.14
2024-07-13,Scheme_01,75.52
2024-07-14,Scheme_01,75.08
2024-07-15,Scheme_01,74.94
2024-07-16,Scheme_01,75.07
2024-07-17,Scheme_01,75.56
2024-07-18,Scheme_01,75.56
2024-07-19,Scheme_01,75.41
2024-07-20,Scheme_01,76.0
2024-07-21,Scheme_01,75.58
2024-07-22,Scheme_01,74.94
2024-07-23,Scheme_01,75.09
2024-07-24,Scheme_01,74.96
2024-07-25,Scheme_01,74.68
2024-07-26,Scheme_01,74.91
2024-07-27,Scheme_01,75.0
2024-07-28,Scheme_01,74.85
2024-07-29,Scheme_01,74.49
2024-07-30,Scheme_01,74.77
2024-07-31,Scheme_01,74.99
2024-08-01,Scheme_01,74.98
2024-08-02,Scheme_01,75.55
2024-08-03,Scheme_01,75.25
2024-08-04,Scheme_01,74.81
2024-08-05,Scheme_01,74.62
2024-08-06,Scheme_01,74.63
2024-08-07,Scheme_01,74.72
2024-08-08,Scheme_01,74.67
2024-08-09,Scheme_01,74.8
2024-08-10,Scheme_01,74.44
2024-08-11,Scheme_01,74.89
2024-08-12,Scheme_01,74.89
2024-08-13,Scheme_01,75.25
2024-08-14,Scheme_01,75.37
2024-08-15,Scheme_01,75.53
2024-08-16,Scheme_01,75.72
2024-08-17,Scheme_01,75.87
2024-08-18,Scheme_01,76.08
2024-08-19,Scheme_01,76.5
2024-08-20,Scheme_01,76.58
2024-08-21,Scheme_01,76.81
2024-08-22,Scheme_01,76.81
2024-08-23,Scheme_01,77.26
2024-08-24,Scheme_01,77.08
2024-08-25,Scheme_01,77.64
2024-08-26,Scheme_01,77.64
2024-08-27,Scheme_01,77.23
2024-08-28,Scheme_01,77.29
2024-08-29,Scheme_01,77.11
2024-08-30,Scheme_01,77.38
2024-08-31,Scheme_01,77.21
2024-09-01,Scheme_01,77.09
2024-09-02,Scheme_01,76.54
2024-09-03,Scheme_01,76.43
2024-09-04,Scheme_01,75.72
2024-09-05,Scheme_01,75.27
2024-09-06,Scheme_01,75.51
2024-09-07,Scheme_01,75.77
2024-09-08,Scheme_01,75.92
2024-09-09,Scheme_01,75.65
2024-09-10,Scheme_01,75.65
2024-09-11,Scheme_01,75.67
2024-09-12,Scheme_01,75.35
2024-09-13,Scheme_01,75.82
2024-09-14,Scheme_01,76.1
2024-09-15,Scheme_01,76.05
2024-09-16,Scheme_01,76.08
2024-09-17,Scheme_01,76.16
2024-09-18,Scheme_01,75.57
2024-09-19,Scheme_01,75.52
2024-09-20,Scheme_01,75.33
2024-09-21,Scheme_01,75.05
2024-09-22,Scheme_01,74.99
2024-09-23,Scheme_01,75.55
2024-09-24,Scheme_01,75.76
2024-09-25,Scheme_01,75.61
2024-09-26,Scheme_01,75.8
2024-09-27,Scheme_01,76.24
2024-09-28,Scheme_01,76.54
2024-09-29,Scheme_01,76.57
2024-09-30,Scheme_01,76.4
2024-10-01,Scheme_01,76.63
2024-10-02,Scheme_01,76.77
2024-10-03,Scheme_01,77.06
2024-10-04,Scheme_01,77.27
2024-10-05,Scheme_01,77.6
2024-10-06,Scheme_01,77.46
2024-10-07,Scheme_01,77.88
2024-10-08,Scheme_01,77.96
2024-10-09,Scheme_01,78.6
2024-10-10,Scheme_01,78.41
2024-10-11,Scheme_01,78.95
2024-10-12,Scheme_01,79.03
2024-10-13,Scheme_01,78.86
2024-10-14,Scheme_01,78.73
2024-10-15,Scheme_01,78.66
2024-10-16,Scheme_01,78.8
2024-10-17,Scheme_01,78.98
2024-10-18,Scheme_01,78.83
2024-10-19,Scheme_01,78.84
2024-10-20,Scheme_01,79.5
2024-10-21,Scheme_01,80.04
2024-10-22,Scheme_01,80.19
2024-10-23,Scheme_01,80.22
2024-10-24,Scheme_01,80.28
2024-10-25,Scheme_01,80.48
2024-10-26,Scheme_01,80.2
2024-10-27,Scheme_01,80.14
2024-10-28,Scheme_01,79.66
2024-10-29,Scheme_01,79.8
2024-10-30,Scheme_01,80.01
2024-10-31,Scheme_01,79.89
2024-11-01,Scheme_01,80.38
2024-11-02,Scheme_01,80.03
2024-11-03,Scheme_01,79.61
2024-11-04,Scheme_01,79.7
2024-11-05,Scheme_01,80.03
2024-11-06,Scheme_01,80.56
2024-11-07,Scheme_01,80.44
2024-11-08,Scheme_01,80.79
2024-11-09,Scheme_01,80.79
2024-11-10,Scheme_01,80.76
2024-11-11,Scheme_01,81.05
2024-11-12,Scheme_01,81.26
2024-11-13,Scheme_01,80.81
2024-11-14,Scheme_01,81.27
2024-11-15,Scheme_01,81.71
2024-11-16,Scheme_01,81.54
2024-11-17,Scheme_01,81.68
2024-11-18,Scheme_01,81.85
2024-11-19,Scheme_01,81.94
2024-11-20,Scheme_01,81.8
2024-11-21,Scheme_01,81.62
2024-11-22,Scheme_01,81.63
2024-11-23,Scheme_01,82.0
2024-11-24,Scheme_01,82.19
2024-11-25,Scheme_01,82.09
2024-11-26,Scheme_01,82.35
2024-11-27,Scheme_01,81.51
2024-11-28,Scheme_01,81.88
2024-11-29,Scheme_01,81.37
2024-11-30,Scheme_01,81.28
2024-12-01,Scheme_01,80.97
2024-12-02,Scheme_01,80.6
2024-12-03,Scheme_01,80.97
2024-12-04,Scheme_01,80.85
2024-12-05,Scheme_01,80.97
2024-12-06,Scheme_01,80.98
2024-12-07,Scheme_01,81.14
2024-12-08,Scheme_01,81.18
2024-12-09,Scheme_01,80.82
2024-12-10,Scheme_01,81.14
2024-12-11,Scheme_01,81.01
2024-12-12,Scheme_01,80.56
2024-12-13,Scheme_01,80.45
2024-12-14,Scheme_01,80.93
2024-12-15,Scheme_01,81.2
2024-12-16,Scheme_01,81.12
2024-12-17,Scheme_01,81.03
2024-12-18,Scheme_01,80.95
2024-12-19,Scheme_01,81.6
2024-12-20,Scheme_01,81.73
2024-12-21,Scheme_01,81.88
2024-12-22,Scheme_01,82.21
2024-12-23,Scheme_01,82.3
2024-12-24,Scheme_01,82.24
2024-12-25,Scheme_01,82.21
2024-12-26,Scheme_01,82.2
2024-12-27,Scheme_01,82.21
2024-12-28,Scheme_01,82.45
2024-12-29,Scheme_01,82.49
2024-12-30,Scheme_01,82.73
2024-12-31,Scheme_01,82.72
2025-01-01,Scheme_01,82.77
2025-01-02,Scheme_01,82.19
2025-01-03,Scheme_01,82.48
2025-01-04,Scheme_01,82.6
2025-01-05,Scheme_01,82.92
2025-01-06,Scheme_01,82.08
2025-01-07,Scheme_01,82.72
2025-01-08,Scheme_01,82.7
2025-01-09,Scheme_01,83.05
2025-01-10,Scheme_01,82.76
2025-01-11,Scheme_01,82.96
2025-01-12,Scheme_01,82.67
2025-01-13,Scheme_01,82.5
2025-01-14,Scheme_01,83.1
2025-01-15,Scheme_01,83.06
2025-01-16,Scheme_01,83.14
2025-01-17,Scheme_01,83.42
2025-01-18,Scheme_01,83.59
2025-01-19,Scheme_01,83.66
2025-01-20,Scheme_01,83.79
2025-01-21,Scheme_01,84.53
2025-01-22,Scheme_01,84.53
2025-01-23,Scheme_01,84.61
2025-01-24,Scheme_01,84.95
2025-01-25,Scheme_01,85.3
2025-01-26,Scheme_01,85.67
2025-01-27,Scheme_01,85.89
2025-01-28,Scheme_01,85.56
2025-01-29,Scheme_01,86.07
2025-01-30,Scheme_01,85.75
2025-01-31,Scheme_01,85.86
2025-02-01,Scheme_01,85.65
2025-02-02,Scheme_01,85.65
2025-02-03,Scheme_01,85.77
2025-02-04,Scheme_01,85.89
2025-02-05,Scheme_01,86.04
2025-02-06,Scheme_01,86.54
2025-02-07,Scheme_01,86.7
2025-02-08,Scheme_01,86.64
2025-02-09,Scheme_01,86.95
2025-02-10,Scheme_01,87.33
2025-02-11,Scheme_01,86.98
2025-02-12,Scheme_01,87.18
2025-02-13,Scheme_01,87.41
2025-02-14,Scheme_01,87.34
2025-02-15,Scheme_01,87.77
2025-02-16,Scheme_01,87.75
2025-02-17,Scheme_01,87.81
2025-02-18,Scheme_01,87.77
2025-02-19,Scheme_01,87.8
2025-02-20,Scheme_01,87.49
2025-02-21,Scheme_01,87.08
2025-02-22,Scheme_01,87.58
2025-02-23,Scheme_01,87.34
2025-02-24,Scheme_01,87.07
2025-02-25,Scheme_01,86.44
2025-02-26,Scheme_01,86.27
2025-02-27,Scheme_01,85.89
2025-02-28,Scheme_01,86.4
2025-03-01,Scheme_01,86.73
2025-03-02,Scheme_01,86.54
2025-03-03,Scheme_01,87.24
2025-03-04,Scheme_01,87.55
2025-03-05,Scheme_01,87.47
2025-03-06,Scheme_01,86.74
2025-03-07,Scheme_01,87.45
2025-03-08,Scheme_01,87.05
2025-03-09,Scheme_01,86.58
2025-03-10,Scheme_01,86.91
2025-03-11,Scheme_01,87.66
2025-03-12,Scheme_01,88.09
2025-03-13,Scheme_01,88.28
2025-03-14,Scheme_01,88.48
2025-03-15,Scheme_01,88.76
2025-03-16,Scheme_01,89.01
2025-03-17,Scheme_01,89.11
2025-03-18,Scheme_01,89.16
2025-03-19,Scheme_01,89.16
2025-03-20,Scheme_01,88.96
2025-03-21,Scheme_01,88.89
2025-03-22,Scheme_01,88.4
2025-03-23,Scheme_01,88.39
2025-03-24,Scheme_01,88.12
2025-03-25,Scheme_01,87.81
2025-03-26,Scheme_01,87.88
2025-03-27,Scheme_01,88.32
2025-03-28,Scheme_01,88.61
2025-03-29,Scheme_01,88.16
2025-03-30,Scheme_01,87.89
2025-03-31,Scheme_01,88.19
2025-04-01,Scheme_01,87.91
2025-04-02,Scheme_01,87.87
2025-04-03,Scheme_01,88.05
2025-04-04,Scheme_01,87.78
2025-04-05,Scheme_01,87.83
2025-04-06,Scheme_01,87.45
2025-04-07,Scheme_01,87.29
2025-04-08,Scheme_01,87.41
2025-04-09,Scheme_01,86.95
2025-04-10,Scheme_01,87.1
2025-04-11,Scheme_01,87.12
2025-04-12,Scheme_01,87.3
2025-04-13,Scheme_01,87.39
2025-04-14,Scheme_01,87.82
2025-04-15,Scheme_01,87.88
2025-04-16,Scheme_01,87.77
2025-04-17,Scheme_01,87.82
2025-04-18,Scheme_01,88.01
2025-04-19,Scheme_01,88.04
2025-04-20,Scheme_01,88.07
2025-04-21,Scheme_01,87.88
2025-04-22,Scheme_01,87.7
2025-04-23,Scheme_01,87.3
2025-04-24,Scheme_01,87.85
2025-04-25,Scheme_01,87.49
2025-04-26,Scheme_01,87.31
2025-04-27,Scheme_01,87.11
2025-04-28,Scheme_01,87.4
2025-04-29,Scheme_01,87.33
2025-04-30,Scheme_01,87.73
2025-05-01,Scheme_01,87.54
2025-05-02,Scheme_01,87.65
2025-05-03,Scheme_01,87.42
2025-05-04,Scheme_01,88.08
2025-05-05,Scheme_01,87.74
2025-05-06,Scheme_01,87.86
2025-05-07,Scheme_01,88.07
2025-05-08,Scheme_01,88.21
2025-05-09,Scheme_01,88.18
2025-05-10,Scheme_01,88.16
2025-05-11,Scheme_01,88.19
2025-05-12,Scheme_01,88.17
2025-05-13,Scheme_01,88.47
2025-05-14,Scheme_01,89.16
2025-05-15,Scheme_01,89.01
2025-05-16,Scheme_01,88.62
2025-05-17,Scheme_01,88.61
2025-05-18,Scheme_01,89.41
2025-05-19,Scheme_01,89.19
2025-05-20,Scheme_01,89.7
2025-05-21,Scheme_01,90.22
2025-05-22,Scheme_01,90.07
2025-05-23,Scheme_01,90.27
2025-05-24,Scheme_01,90.77
2025-05-25,Scheme_01,90.68
2025-05-26,Scheme_01,90.64
2025-05-27,Scheme_01,90.48
2025-05-28,Scheme_01,90.2
2025-05-29,Scheme_01,90.03
2025-05-30,Scheme_01,89.68
2025-05-31,Scheme_01,89.71
2025-06-01,Scheme_01,89.5
2025-06-02,Scheme_01,89.59
2025-06-03,Scheme_01,89.14
2025-06-04,Scheme_01,89.26
2025-06-05,Scheme_01,89.53
2025-06-06,Scheme_01,88.95
2025-06-07,Scheme_01,89.08
2025-06-08,Scheme_01,89.47
2025-06-09,Scheme_01,89.13
2025-06-10,Scheme_01,89.65
2025-06-11,Scheme_01,89.8
2025-06-12,Scheme_01,89.61
2025-06-13,Scheme_01,89.61
2025-06-14,Scheme_01,89.8
2025-06-15,Scheme_01,89.84
2025-06-16,Scheme_01,90.02
2025-06-17,Scheme_01,89.76
2025-06-18,Scheme_01,89.84
2025-06-19,Scheme_01,89.43
2025-06-20,Scheme_01,89.42
2025-06-21,Scheme_01,89.17
2025-06-22,Scheme_01,88.97
2025-06-23,Scheme_01,89.36
2025-06-24,Scheme_01,89.7
2025-06-25,Scheme_01,89.91
2025-06-26,Scheme_01,89.6
2025-06-27,Scheme_01,89.52
2025-06-28,Scheme_01,89.91
2025-06-29,Scheme_01,89.97
2025-06-30,Scheme_01,90.69
2025-07-01,Scheme_01,90.82
2025-07-02,Scheme_01,90.9
2025-07-03,Scheme_01,90.83
2025-07-04,Scheme_01,90.89
2025-07-05,Scheme_01,90.86
2025-07-06,Scheme_01,91.1
2025-07-07,Scheme_01,91.4
2025-07-08,Scheme_01,91.19
2025-07-09,Scheme_01,90.81
2025-07-10,Scheme_01,90.28
2025-07-11,Scheme_01,90.45
2025-07-12,Scheme_01,90.14
2025-07-13,Scheme_01,89.51
2025-07-14,Scheme_01,89.65
2025-07-15,Scheme_01,90.42
2025-07-16,Scheme_01,90.44
2025-07-17,Scheme_01,90.71
2025-07-18,Scheme_01,90.75
2025-07-19,Scheme_01,90.74
2025-07-20,Scheme_01,91.04
2025-07-21,Scheme_01,90.97
2025-07-22,Scheme_01,91.07
2025-07-23,Scheme_01,91.19
2025-07-24,Scheme_01,91.01
2025-07-25,Scheme_01,91.32
2025-07-26,Scheme_01,91.29
2025-07-27,Scheme_01,91.09
2025-07-28,Scheme_01,91.27
2025-07-29,Scheme_01,91.02
2025-07-30,Scheme_01,91.05
2025-07-31,Scheme_01,91.06
2025-08-01,Scheme_01,91.41
2025-08-02,Scheme_01,91.57
2025-08-03,Scheme_01,91.58
2025-08-04,Scheme_01,91.85
2025-08-05,Scheme_01,92.29
2025-08-06,Scheme_01,92.47
2025-08-07,Scheme_01,92.5
2025-08-08,Scheme_01,92.12
2025-08-09,Scheme_01,91.82
2025-08-10,Scheme_01,91.75
2025-08-11,Scheme_01,91.59
2025-08-12,Scheme_01,91.55
2025-08-13,Scheme_01,91.59
2025-08-14,Scheme_01,91.77
2025-08-15,Scheme_01,91.77
2025-08-16,Scheme_01,91.93
2025-08-17,Scheme_01,91.97
2025-08-18,Scheme_01,91.4
2025-08-19,Scheme_01,91.14
2025-08-20,Scheme_01,91.11
2025-08-21,Scheme_01,90.77
2025-08-22,Scheme_01,90.97
2025-08-23,Scheme_01,91.45
2025-08-24,Scheme_01,91.84
2025-08-25,Scheme_01,91.79
2025-08-26,Scheme_01,92.26
2025-08-27,Scheme_01,92.32
2025-08-28,Scheme_01,92.24
2025-08-29,Scheme_01,92.08
2025-08-30,Scheme_01,92.01
2025-08-31,Scheme_01,91.91
2025-09-01,Scheme_01,91.98
2025-09-02,Scheme_01,92.05
2025-09-03,Scheme_01,92.07
2025-09-04,Scheme_01,92.22
2025-09-05,Scheme_01,92.6
2025-09-06,Scheme_01,92.91
2025-09-07,Scheme_01,92.48
2025-09-08,Scheme_01,91.73
2025-09-09,Scheme_01,92.03
2025-09-10,Scheme_01,91.64
2025-09-11,Scheme_01,91.6
2025-09-12,Scheme_01,91.27
2025-09-13,Scheme_01,90.74
2025-09-14,Scheme_01,90.93
2025-09-15,Scheme_01,91.18
2025-09-16,Scheme_01,91.02
2025-09-17,Scheme_01,90.26
2025-09-18,Scheme_01,90.12
2025-09-19,Scheme_01,90.26
2025-09-20,Scheme_01,89.83
2025-09-21,Scheme_01,89.91
2025-09-22,Scheme_01,89.93
2025-09-23,Scheme_01,90.12
2025-09-24,Scheme_01,90.17
2025-09-25,Scheme_01,89.9
2025-09-26,Scheme_01,90.28
2025-09-27,Scheme_01,90.25
2025-09-28,Scheme_01,90.27
2025-09-29,Scheme_01,90.01
2025-09-30,Scheme_01,89.89
2025-10-01,Scheme_01,89.65
2025-10-02,Scheme_01,89.62
2025-10-03,Scheme_01,90.15
2025-10-04,Scheme_01,89.76
2025-10-05,Scheme_01,89.29
2025-10-06,Scheme_01,89.76
2025-10-07,Scheme_01,89.71
2025-10-08,Scheme_01,89.53
2025-10-09,Scheme_01,89.86
2025-10-10,Scheme_01,89.7
2025-10-11,Scheme_01,90.27
2025-10-12,Scheme_01,90.49
2025-10-13,Scheme_01,90.37
2025-10-14,Scheme_01,91.03
2025-10-15,Scheme_01,90.87
2025-10-16,Scheme_01,91.11
2025-10-17,Scheme_01,91.22
2025-10-18,Scheme_01,91.64
2025-10-19,Scheme_01,92.12
2025-10-20,Scheme_01,92.15
2025-10-21,Scheme_01,91.95
2025-10-22,Scheme_01,92.11
2025-10-23,Scheme_01,91.92
2025-10-24,Scheme_01,92.55
2025-10-25,Scheme_01,92.61
2025-10-26,Scheme_01,92.52
2025-10-27,Scheme_01,92.59
2025-10-28,Scheme_01,92.21
2025-10-29,Scheme_01,91.94
2025-10-30,Scheme_01,92.32
2025-10-31,Scheme_01,92.14
2025-11-01,Scheme_01,91.85
2025-11-02,Scheme_01,92.03
2025-11-03,Scheme_01,92.4
2025-11-04,Scheme_01,92.64
2025-11-05,Scheme_01,92.96
2025-11-06,Scheme_01,92.75
2025-11-07,Scheme_01,92.34
2025-11-08,Scheme_01,92.81
2025-11-09,Scheme_01,92.74
2025-11-10,Scheme_01,92.68
2025-11-11,Scheme_01,93.1
2025-11-12,Scheme_01,93.29
2025-11-13,Scheme_01,93.44
2025-11-14,Scheme_01,94.11
2025-11-15,Scheme_01,93.94
2025-11-16,Scheme_01,94.24
2025-11-17,Scheme_01,94.28
2025-11-18,Scheme_01,94.38
2025-11-19,Scheme_01,94.86
2025-11-20,Scheme_01,95.03
2025-11-21,Scheme_01,95.21
2025-11-22,Scheme_01,95.55
2025-11-23,Scheme_01,95.46
2025-11-24,Scheme_01,95.23
2025-11-25,Scheme_01,94.94
2025-11-26,Scheme_01,94.37
2025-11-27,Scheme_01,95.0
2025-11-28,Scheme_01,94.69
2025-11-29,Scheme_01,94.65
2025-11-30,Scheme_01,94.58
2025-12-01,Scheme_01,94.69
2025-12-02,Scheme_01,94.96
2025-12-03,Scheme_01,95.24
2025-12-04,Scheme_01,95.08
2025-12-05,Scheme_01,95.05
2025-12-06,Scheme_01,95.16
2025-12-07,Scheme_01,95.1
2025-12-08,Scheme_01,95.6
2025-12-09,Scheme_01,95.77
2025-12-10,Scheme_01,96.01
2025-12-11,Scheme_01,96.23
2025-12-12,Scheme_01,96.6
2025-12-13,Scheme_01,96.68
2025-12-14,Scheme_01,96.31
2025-12-15,Scheme_01,96.45
2025-12-16,Scheme_01,96.27
2025-12-17,Scheme_01,96.13
2025-12-18,Scheme_01,96.33
2025-12-19,Scheme_01,96.72
2025-12-20,Scheme_01,96.75
2025-12-21,Scheme_01,96.86
2025-12-22,Scheme_01,97.39
2025-12-23,Scheme_01,97.48
2025-12-24,Scheme_01,98.28
2025-12-25,Scheme_01,98.47
2025-12-26,Scheme_01,97.97
2025-12-27,Scheme_01,98.21
2025-12-28,Scheme_01,98.35
2025-12-29,Scheme_01,98.75
2025-12-30,Scheme_01,98.98
2025-12-31,Scheme_01,98.95
2022-01-01,Scheme_02,49.65
2022-01-02,Scheme_02,49.61
2022-01-03,Scheme_02,49.37
2022-01-04,Scheme_02,49.22
2022-01-05,Scheme_02,49.42
2022-01-06,Scheme_02,49.94
2022-01-07,Scheme_02,50.08
2022-01-08,Scheme_02,49.74
2022-01-09,Scheme_02,49.89
2022-01-10,Scheme_02,50.27
2022-01-11,Scheme_02,50.11
2022-01-12,Scheme_02,50.09
2022-01-13,Scheme_02,50.11
2022-01-14,Scheme_02,49.9
2022-01-15,Scheme_02,50.11
2022-01-16,Scheme_02,50.09
2022-01-17,Scheme_02,50.24
2022-01-18,Scheme_02,49.99
2022-01-19,Scheme_02,49.88
2022-01-20,Scheme_02,50.12
2022-01-21,Scheme_02,50.03
2022-01-22,Scheme_02,50.57
2022-01-23,Scheme_02,50.47
2022-01-24,Scheme_02,50.55
2022-01-25,Scheme_02,50.85
2022-01-26,Scheme_02,50.45
2022-01-27,Scheme_02,49.94
2022-01-28,Scheme_02,49.5
2022-01-29,Scheme_02,49.9
2022-01-30,Scheme_02,49.75
2022-01-31,Scheme_02,50.54
2022-02-01,Scheme_02,50.39
2022-02-02,Scheme_02,50.47
2022-02-03,Scheme_02,50.95
2022-02-04,Scheme_02,51.57
2022-02-05,Scheme_02,52.21
2022-02-06,Scheme_02,52.59
2022-02-07,Scheme_02,52.92
2022-02-08,Scheme_02,53.12
2022-02-09,Scheme_02,53.37
2022-02-10,Scheme_02,53.23
2022-02-11,Scheme_02,53.0
2022-02-12,Scheme_02,53.02
2022-02-13,Scheme_02,52.99
2022-02-14,Scheme_02,52.87
2022-02-15,Scheme_02,53.1
2022-02-16,Scheme_02,53.41
2022-02-17,Scheme_02,53.46
2022-02-18,Scheme_02,53.92
2022-02-19,Scheme_02,53.6
2022-02-20,Scheme_02,53.56
2022-02-21,Scheme_02,53.36
2022-02-22,Scheme_02,52.82
2022-02-23,Scheme_02,52.82
2022-02-24,Scheme_02,52.8
2022-02-25,Scheme_02,53.28
2022-02-26,Scheme_02,53.48
2022-02-27,Scheme_02,53.2
2022-02-28,Scheme_02,53.77
2022-03-01,Scheme_02,54.16
2022-03-02,Scheme_02,54.35
2022-03-03,Scheme_02,54.31
2022-03-04,Scheme_02,54.04
2022-03-05,Scheme_02,53.95
2022-03-06,Scheme_02,54.29
2022-03-07,Scheme_02,54.88
2022-03-08,Scheme_02,55.36
2022-03-09,Scheme_02,55.24
2022-03-10,Scheme_02,54.92
2022-03-11,Scheme_02,54.98
2022-03-12,Scheme_02,54.47
2022-03-13,Scheme_02,54.59
2022-03-14,Scheme_02,54.56
2022-03-15,Scheme_02,54.44
2022-03-16,Scheme_02,53.99
2022-03-17,Scheme_02,54.16
2022-03-18,Scheme_02,54.02
2022-03-19,Scheme_02,53.69
2022-03-20,Scheme_02,52.85
2022-03-21,Scheme_02,52.86
2022-03-22,Scheme_02,53.41
2022-03-23,Scheme_02,53.93
2022-03-24,Scheme_02,53.81
2022-03-25,Scheme_02,53.65
2022-03-26,Scheme_02,53.81
2022-03-27,Scheme_02,53.53
2022-03-28,Scheme_02,53.64
2022-03-29,Scheme_02,53.89
2022-03-30,Scheme_02,54.28
2022-03-31,Scheme_02,54.27
2022-04-01,Scheme_02,54.23
2022-04-02,Scheme_02,53.99
